Tweet,Sentiment
بطلب من صاحب السمو السيد ذي يزن بن هيثم آل سعيد سوف يُطرح اسم الجسر الأيقوني  الخاص بـ  بمشاركة مجتمعية  👤 الحسن بن علي الشكيلي مهندس معماري بمشروع مدينة السلطان هيثم          🎞️ تغطية | عابدين البلوشي - عمّار البوسعيدي  ,neutral
اقترح أن يسمــــــــــى (جسر النهضة)  وأنتم ايش اقتراحاتكم للجسر المعلق  بــــــــــــــــ       05,negative
🇴🇲🇸🇬  الإعلان عن تسمية إحدى شوارع  بشارع  بطول يزيد عن 4 كم  الشارع النابض بالحياة في قلب المدينة 56,positive
حفل توقيع (+٣٥ ) اتفاقية الشراكة والتطوير لـ  تحت رعاية صاحب السمو السيد  حفظك الله 91,neutral
  وزارة الإسكان والتخطيط العمراني   ◾️ الجانب التخطيطي ل  الكبرى مكتمل ونتأمل قبل الصيف إطلاق التنفيذ ويمتد ل 2040   ◾️البنية الأساسية الخدمة ل  ستنفذ خلال ٣٦ بتكلفة ٢٨٠ مليون ريال      8,positive
  جسر المسيب,negative
لـقابوس الوفاء ولـهيثم الولاء ولتحيا عُمان     196,positive
 ستكون واجهة حضارية رائده في  نتمنى أن يكون لجميع فئات المجتمع نصيب منها 0,positive
الإعلان عن تسمية إحدى شوارع  بشارع  بطول يزيد عن 4 كم 00,neutral
أمس حفل توقيع أكثر من ٣٥ اتفاقية للتطوير  تحت رعاية صاحب السمو السيد  ,neutral
🇴🇲🇴🇲   - المرحلة الأولى 🔻جامعة حكومية 🔻المستشفى المرجعي 🔻الحديقة المركزية والوادي 🔻كلية التكنولوجيا المتقدمة 🔻مركز وطني للصناعات الإبداعية 🔻المركز الوطني لصحة المرأة والطفل 72,neutral
  جسر العهد السعيد,positive
  فخورين كعمانيين برؤية باكورة الخطوات لتدشين العمل على أرض الواقع لهذا المشروع الحضاري العملاق (مدينة السلطان هيثم -إرث المستقبل) واقترح ان يتم تدشين منصة إلكترونية لتوظيف الكوادر الوطنية تتبع لإدارة المشروع وبالتنسيق مع كافة الأطراف   ,positive
 يجب تسمية الجسر على نفس أسم ,neutral
صاحب السمو السيد  آل سعيد يترك خيار تسمية الجسر المعلق في  للمجتمع العماني 🇴🇲  لفته جميلة من سموه 45,positive
| معالي خلفان الشعيلي وزير الإسكان متحدثا عن    ملتزمون مع الجهات الأخرى في الانتهاء من مرحلة البنية الأساسية  خلال ٣٦ شهرا بتكلفة ٢٨٠ مليون ريال، ومن الممكن أن نرَ وحدات سكنية جاهزة خلال ٣ سنوات 9,neutral
  | معاليه  في أقل من 36 شهر ستتم البنية الأساسية لـ  بقيمة تقدر بـ 280 مليون ريال عماني     47,neutral
 الإسكان والتخطيط العمراني ردا على سؤال  حول إمكانيةالسكن في  قبل انتهاءالمرحلة الأولى أي بعد 6 سنوات  ◾️بعد شهر سيتم فتح نوافذ الشراء من المستثمرين للواحدات السكينة في  وبإمكان بعض الملاك استلام الوحدات بعد 36 شهر من البدء 09,neutral
  وين اقدر اسجل اسم الجسر عندي اسم حلو,positive
  بعد شهر سيتم فتح نوافذ الشراء من المستثمرين للواحدات السكينة في  وبإمكان بعض الملاك استلام الوحدات بعد 36 شهر من البدء 6,neutral
| “الإسكان والتخطيط العمراني” تستعرض حزمة الإنجازات المتحققة والخطط المستقبلية      1,neutral
  جسر الفرعي,neutral
  (جسر هيثم بن بلعرب),neutral
  اقترح اسم للبرجبرج ال سعيد,positive
نحو آفاقٍ واسعة واتساعاً في قطاع التعليم لتعزيز المُخرجات المُبدعة للشباب العُماني، اذ تثمن  المكرمة السامية لحضرة صاحب الجلالة السلطان  بتخصيص موقع للجامعة في  والذي سيكون صرحاً حضارياً علمياً تفتخر به الأجيال ,positive
توقيع أكثر من 35 اتفاقية تطوير وشراكة لمشروع  للمرحلة الأولى (2024- 2030م)، ومشاريع المدن المستقبلية للإسكان والتخطيط العمراني مع الشركاء الاستراتيجيين بقيمة استثمارية تجاوزت مليار ريال عُماني 254,neutral
  | معالي الدكتور وزير الإسكان والتخطيط العمراني يوضح حول ما يتداول بشأن أسعار تملك الوحدات السكنية في       5,neutral
  جسر الراحة,neutral
يا مجد المفاخر وشعب السلام 👋🏻🇴🇲      4,positive
  جسر السلطان قابوس طيب الله ثراه,neutral
جسر السلام  جسر المحبة    ,positive
  جسر  العقيده,negative
  جسر عمان سلام,positive
| تصريحات من وزير الإسكان والتخطيط العمراني حول    53,neutral
🔴وزارة الاسكان و التخطيط العمراني  في اقل من 35 شهر ستتم البنية الأساسية لمدينة السلطان هيثم ، بقيمة تقدر 280 مليون ريال عماني     7,neutral
إلى الآن لم يتم الإفصاح عن الأسعار بما يخص المستهدفين من المواطنين وكم المساحات التي سيحصل عليها المستهدف مقابل المبلغ المحدد   1343,neutral
بعزم التنفيذ، ودعمًا لتنفيذ المرحلة الأولى في  لمراكز عصرية وعالمية بتصاميم فريدة تراعي احتياجات الساكنين وتلبي تطلعات أجيال الغد، توقيع أكثر من 25 اتفاقية شراكة وتطوير  🇴🇲    909,positive
  جسر قابوس,neutral
  جسر قابوس مثلا,positive
 الجسر نهضة متجددة,positive
  الجسر كانه حزام خنجر😅😍,negative
   معالي الدكتور خلفان الشعيلي وزير الإسكان والتخطيط العمراني حول أسعار التملك في    🔸أسعار التملك للفئة غير المستحقة سيكون من 160-250 ألف ريال عماني   🔸فيما يتعلق بالفئة المستحقة سيكون بحسب المطور العقاري وقد يتراوح بين 90-100 ألف   و في كل الأحوال نسبة الفرق بين المستحق وغير المستحق لا تقل عن 30%      تغطية ,neutral
  جسر عمان😍,negative
   اقترح يسمى الجسر بجسر المستقبل 45,neutral
  جسر الرؤية    ,neutral
تخيلوا لو تم تسمية الجسر (٧ أكتوبر )ايش راح يكون ردة فعل إسرائيل والمتصهينين ❓️😅      0,negative
     ♡جسر السلطان هيثم حبيب القلوب♡,positive
🔴 وزير الإسكان  أسعار التملك في  للمستحقين قد يتراوح بين 90-100 ألف ريال عماني 69,neutral
  ١١ يناير,neutral
هدايا رجالية 🔥👏🏻 وكل عطر ١٠٠ مل من عطور أمواج   ب١٨﷼     َبل 8,positive
عطورات فرنسية رجالية 🔥👏🏻  العطر ب٨﷼     َبل 629,neutral
  اسم الجسر  جسر المليون,positive
وزير الإسكان حول أسعار التملك في    ▪️أسعار التملك للفئة غير المستحقة سيكون من 160-250 ألف ريال عماني   ▪️فيما يتعلق بالفئة المستحقة سيكون بحسب المطور العقاري وقد يتراوح بين 90-100 ألف      71,neutral
  جسر البحار أحمد بن ماجد العماني,neutral
فخورون في تبيان بنيلنا الثقة الكريمة لفرصة العمل كمطور عقاري لحي من أحياء  تتجاوز قيمته الاستثمارية التقديرية 13 مليون ريال عماني   ونتقدم بالشكر الجزيل لوزارة الإسكان والتخطيط العمراني على التعاون الكريم ونتطلع إلى مرحلة قادمة من العمل المشترك البناء والمثمر   وتعد المدينة أنموذجا متميزا للحياة العصرية والمستدامة التي نطمح لها جميعا، وسنحرص على توظيف خبرات الشركة المتراكمة والتي تجاوزت العشرين عاما لتقديم إضافة نوعية فيما سنطرحه من فرص ستلبي الطموحات وترقى لآفاق جديدة من الجمال والحداثة، وسيتم الإعلان عن الخطوات القادمة في أقرب الفرص بإذن الله    ,positive
